Set,Chain1,Chain2,LoopRMSD,AnchorRMSD
344,5vanB,5vakB,0.2921052031462704,0.12598051328572074
344,5vanB,5vaqB,0.18319367382340412,0.14939313411827215
344,5vanB,5vakB,0.29210501184747745,0.1259804346583598
344,5vanB,5vaqB,0.18319325440826406,0.1493942277254139
344,5vakB,5vaqB,0.3451316279966882,0.21450425534964954
345,5vm0B,5vm0A,0.1949276326997588,0.07536547466926999
345,5vm0B,5vlvA,0.5627937741847234,0.10382445892475307
345,5vm0B,5vm0A,0.19492743919931724,0.0753653971995339
345,5vm0B,5vlvA,0.5627940124787993,0.10382430969065977
345,5vm0A,5vlvA,0.5686407474237508,0.08776587559529034
346,6u8kF,6u8kH,0.6287724133358721,0.07692842912568848
346,6u8kF,6u8kD,0.6192181174703135,0.05955867714257241
346,6u8kH,6u8kD,0.6577295246482358,0.10023676991539753
347,6k68C,6k68F,0.13890870616434126,0.049378299609505114
347,6k68C,6k68J,0.2325101692721407,0.10308025432967016
347,6k68C,6k68A,0.06479467580212435,0.05180903099653393
347,6k68F,6k68J,0.123065475919858,0.11500536674509505
347,6k68F,6k68A,0.10371527110490864,0.04008225500490256
347,6k68J,6k68A,0.1982273016353444,0.12342178597440034
348,3ikcB,3ikcD,0.3280746216928269,0.13319704880160116
348,3ikcB,3ijsD,0.21352373921148074,0.15872150929371606
348,3ikcB,3ijsB,0.30552625748967305,0.14734333524486928
348,3ikcB,3ijyB,0.3106648742768781,0.15752574215847848
348,3ikcB,3ijyD,0.2557067925726005,0.2125498282418752
348,3ikcB,3ijhB,0.2955416142557396,0.08289959695461616
348,3ikcB,3ijhD,0.2904466885719503,0.09036188765033004
348,3ikcD,3ijsD,0.25460279363745225,0.13006388086048187
348,3ikcD,3ijsB,0.36884650365817545,0.13127903670967805
348,3ikcD,3ijyB,0.538725664801747,0.1669850077621374
348,3ikcD,3ijyD,0.31346508254662075,0.17919597620506422
348,3ikcD,3ijhB,0.2603760516760781,0.11721607145268648
348,3ikcD,3ijhD,0.17723882676036987,0.08405096411732635
348,3ijsD,3ijsB,0.3998109342742097,0.2239921022386372
348,3ijsD,3ijyB,0.4524973682595748,0.1925447636251108
348,3ijsD,3ijyD,0.24424208249531956,0.16843594195233447
348,3ijsD,3ijhB,0.3366689868717613,0.18479123322027272
348,3ijsD,3ijhD,0.274329515241027,0.15134313538952893
348,3ijsB,3ijyB,0.3896734473440973,0.18725077368291507
348,3ijsB,3ijyD,0.4191875957610051,0.23932993657141605
348,3ijsB,3ijhB,0.1990717527875547,0.14131766607787902
348,3ijsB,3ijhD,0.2631086692250102,0.13275740390299615
348,3ijyB,3ijyD,0.4015849699049508,0.14138773618305492
348,3ijyB,3ijhB,0.4581539352043161,0.1755997711956936
348,3ijyB,3ijhD,0.4870859698780886,0.1608016345224334
348,3ijyD,3ijhB,0.3773961552072715,0.2404385559251474
348,3ijyD,3ijhD,0.3477856095347823,0.21497996485972015
348,3ijhB,3ijhD,0.1513067309332738,0.051133166029996506
349,5o2uD,5o2uB,0.3074354815834638,0.08030118450515836
349,5o2uD,5o2uB,0.30743626314881073,0.08030173502334684
350,5vcnF,5vcnD,0.14998627000049325,0.06520845926416446
350,5vcnF,4pp1D,0.14998627000049325,0.06520845926416446
350,5vcnF,4pp1F,0.0,1.5192216577424321e-15
350,5vcnD,4pp1D,0.0,2.3374084080959644e-15
350,5vcnD,4pp1F,0.14998508245080933,0.0652085449306055
350,4pp1D,4pp1F,0.14998495205262405,0.0652085791334048
351,1bz7B,1r24B,1.117338637152384,0.3417203610093728
351,1bz7B,1r24D,1.0317893351873455,0.3227749985347375
351,1r24B,1r24D,0.7159153457570655,0.3629525393745232
352,6qnkD,6crkH,0.24000277636829484,0.10356355703296498
352,6qnkD,6qnkB,0.17878624626943732,0.06509321144920646
352,6qnkD,6ddeE,0.5469252971952638,0.14506014033580164
352,6crkH,6qnkB,0.27631756839210936,0.06675836703089202
352,6crkH,6ddeE,0.45302377589622295,0.11064654674673237
352,6qnkB,6ddeE,0.5414801369653798,0.10312956112288582
353,1uwxM,1uwxH,0.1682627677331286,0.07218373077514148
354,6ey6K,6ey6M,0.2099058566922468,0.0478825081524456
354,6ey6K,6ey6O,0.5541554236227607,0.15114100640174885
354,6ey6K,6ey6J,0.17307733080468998,0.04188892364350776
354,6ey6K,6ey6L,0.4516026063287829,0.10908675263773428
354,6ey6K,6ey6I,0.16005473583196686,0.04178928711553807
354,6ey6K,6ey6P,0.10493187223136408,0.060318904835328
354,6ey6K,6ey6N,0.10717807543793724,0.03522665364844686
354,6ey6K,5fwoA,1.1010105292261134,0.1467599105764409
354,6ey6K,6ey6M,0.2099069614670943,0.04788233625280229
354,6ey6K,6ey6O,0.5541581058797025,0.15114049350850245
354,6ey6K,6ey6J,0.1730777424478087,0.041889332771345926
354,6ey6K,6ey6L,0.4516023836045084,0.10908624491912293
354,6ey6K,6ey6I,0.16005743281168594,0.041789741450457774
354,6ey6K,6ey6P,0.10492989186728632,0.060318578398492875
354,6ey6K,6ey6N,0.1071794277309387,0.035226445998713066
354,6ey6K,5fwoA,1.1010103668171785,0.1467599325347274
354,6ey6M,6ey6O,0.6993079208543214,0.15308419393818415
354,6ey6M,6ey6J,0.11282759915099767,0.0354722002557846
354,6ey6M,6ey6L,0.5333852980736841,0.10760909969879837
354,6ey6M,6ey6I,0.11554699857136462,0.03091698526372817
354,6ey6M,6ey6P,0.2110729444953674,0.05802528319077047
354,6ey6M,6ey6N,0.22277042322663024,0.041498679928478034
354,6ey6M,5fwoA,1.096377568059368,0.15356402850662626
354,6ey6O,6ey6J,0.6460369555639743,0.15310507348869318
354,6ey6O,6ey6L,0.3715438873322975,0.07837720650082435
354,6ey6O,6ey6I,0.6611721528602728,0.14679609438634042
354,6ey6O,6ey6P,0.5958768872590664,0.15964056198005214
354,6ey6O,6ey6N,0.5602213881538968,0.13691563747745736
354,6ey6O,5fwoA,1.1638737083799078,0.11135165325824176
354,6ey6J,6ey6L,0.4645319461913526,0.10228167330484082
354,6ey6J,6ey6I,0.13419426168392454,0.023020692172648773
354,6ey6J,6ey6P,0.15911392889705084,0.05028594387717387
354,6ey6J,6ey6N,0.17817587565120846,0.028866390079922137
354,6ey6J,5fwoA,1.0822383943994227,0.1451167002391805
354,6ey6L,6ey6I,0.5239878792771416,0.10189799722010187
354,6ey6L,6ey6P,0.466727375299465,0.11626472449319054
354,6ey6L,6ey6N,0.4736113474592972,0.09404674888834254
354,6ey6L,5fwoA,1.0805052728334532,0.07106945849312937
354,6ey6I,6ey6P,0.17982897682893054,0.04489609581632225
354,6ey6I,6ey6N,0.1884192419103024,0.022086296561484756
354,6ey6I,5fwoA,1.1128970637726026,0.14909532770069567
354,6ey6P,6ey6N,0.12024138008219852,0.04739980168338077
354,6ey6P,5fwoA,1.0952309799876412,0.16048740047420412
354,6ey6N,5fwoA,1.0998152816172786,0.14122772211487222
355,5nmlF,5nmlH,0.9327365020004318,0.07662460509933806
355,5nmlF,5nmlB,3.861745623649981,0.11365144597921692
355,5nmlF,5nmlE,4.33136454509191,0.16178194513123167
355,5nmlF,5nmlI,3.908649653557839,0.15142086616198935
355,5nmlF,5nmlA,0.7370336678687478,0.07577927386244716
355,5nmlF,5nmlD,1.156947969147858,0.2204801979010169
355,5nmlF,5nmlC,4.3721879913872925,0.12434798654981913
355,5nmlF,5nm0A,3.663953051528656,0.135531519802868
355,5nmlF,5nm0D,4.708327751944055,0.07860387189236583
355,5nmlF,5nm0B,3.666227177088154,0.11418918773520093
355,5nmlF,5nmlH,0.9327367895638108,0.07662457573887624
355,5nmlF,5nmlB,3.8617437714930083,0.11365042929015524
355,5nmlF,5nmlE,4.331363554287541,0.1617816658845587
355,5nmlF,5nmlI,3.908652032466817,0.15142010995597033
355,5nmlF,5nmlA,0.7370336678687478,0.07577883804037783
355,5nmlF,5nmlD,1.1569514466659343,0.22048023872681105
355,5nmlF,5nmlC,4.372183083619327,0.12434658348607194
355,5nmlF,5nm0A,3.663950123314185,0.13553142851992586
355,5nmlF,5nm0D,4.7083245617720095,0.07860458798090003
355,5nmlF,5nm0B,3.6662318593202974,0.11418917271456296
355,5nmlH,5nmlB,3.7639535700521787,0.16889823656872746
355,5nmlH,5nmlE,4.193630968385883,0.2120858536947
355,5nmlH,5nmlI,3.8537746058200373,0.18840442103769836
355,5nmlH,5nmlA,0.7260567227521465,0.1314756669200126
355,5nmlH,5nmlD,0.6817626515988683,0.21408613482944333
355,5nmlH,5nmlC,4.274008425106729,0.16186886684932986
355,5nmlH,5nm0A,3.693765715744744,0.17157094864823408
355,5nmlH,5nm0D,4.625229237004642,0.12679284796015633
355,5nmlH,5nm0B,3.686167071972609,0.16088637180291485
355,5nmlB,5nmlE,0.8307666032700681,0.08289941715950305
355,5nmlB,5nmlI,0.8220520920205908,0.09645230481873332
355,5nmlB,5nmlA,3.949708268703833,0.09579756424599696
355,5nmlB,5nmlD,3.667965239989335,0.24080285590371805
355,5nmlB,5nmlC,1.0449209052821142,0.08034495194054438
355,5nmlB,5nm0A,1.5033449785256583,0.17910199942087832
355,5nmlB,5nm0D,1.721770493508525,0.11004832051591368
355,5nmlB,5nm0B,1.500458706813523,0.1487651717522372
355,5nmlE,5nmlI,0.9512565778737962,0.1272664922169824
355,5nmlE,5nmlA,4.435562516742979,0.13058350762478266
355,5nmlE,5nmlD,4.085663416114226,0.28703140881469746
355,5nmlE,5nmlC,0.7696903664539038,0.14285466152828946
355,5nmlE,5nm0A,1.7934782015005108,0.2010732375089895
355,5nmlE,5nm0D,1.3593659236210325,0.145611554267289
355,5nmlE,5nm0B,1.77968769827047,0.16771724572639854
355,5nmlI,5nmlA,4.009560722396467,0.14824172590279622
355,5nmlI,5nmlD,3.7579549338139238,0.20443660196800206
355,5nmlI,5nmlC,1.0960881989624671,0.09243066367874034
355,5nmlI,5nm0A,1.6325475486911047,0.2537565973190995
355,5nmlI,5nm0D,1.4393865189482715,0.1362066942709809
355,5nmlI,5nm0B,1.639564716503242,0.21665506287313646
355,5nmlA,5nmlD,0.9762805379079392,0.21530665546491565
355,5nmlA,5nmlC,4.4897041157040425,0.10706969199609524
355,5nmlA,5nm0A,3.8034766931843977,0.13865805415314267
355,5nmlA,5nm0D,4.792794595179903,0.10270239958431436
355,5nmlA,5nm0B,3.8042564696247982,0.11400888346366528
355,5nmlD,5nmlC,4.143932935724377,0.17789375623068748
355,5nmlD,5nm0A,3.5943677951698745,0.32240742738489786
355,5nmlD,5nm0D,4.4571543884652165,0.2357254926874153
355,5nmlD,5nm0B,3.5875264555590296,0.298336598594105
355,5nmlC,5nm0A,1.6448390246823767,0.2162534087555636
355,5nmlC,5nm0D,1.4141205201443463,0.12851320400252111
355,5nmlC,5nm0B,1.6318480458657878,0.18974218394583206
355,5nm0A,5nm0D,2.4670514408063067,0.14323462790008387
355,5nm0A,5nm0B,0.07911181824921629,0.049340898201032816
355,5nm0D,5nm0B,2.472285961610542,0.10594936532295354
356,3if1D,3if1B,0.21648085604395387,0.08222243059311078
357,1ol0B,1ol0A,0.3549622186012361,0.1401483948756679
357,1ol0B,1ol0A,0.3549645956864105,0.1401483580777333
358,6o3lA,6o3lH,0.399886819167847,0.06232693777074596
358,6o3lA,6o3uB,0.8367157548695873,0.16966533818013327
358,6o3lA,6o3uF,0.9225876203654516,0.18981649711706394
358,6o3lA,6o3uD,0.8495123446074471,0.15467057731603684
358,6o3lA,6o3uH,0.7771429252956314,0.15608713724300693
358,6o3lA,6o3kH,0.7268229294688872,0.07946748909087084
358,6o3lH,6o3uB,0.8985310547259003,0.1839184230923291
358,6o3lH,6o3uF,0.92265458199708,0.1950297807834916
358,6o3lH,6o3uD,0.9138293335704342,0.1696081921431998
358,6o3lH,6o3uH,0.8446293593030675,0.17130257917358974
358,6o3lH,6o3kH,0.7270331242904262,0.08461657515305876
358,6o3uB,6o3uF,0.5321156447437043,0.06322299212449023
358,6o3uB,6o3uD,0.5345608538626029,0.03829755192740854
358,6o3uB,6o3uH,0.2283086940201183,0.07075111092095235
358,6o3uB,6o3kH,1.2977327245033852,0.13656148359006645
358,6o3uF,6o3uD,0.7344929823556413,0.058971708611529526
358,6o3uF,6o3uH,0.4335621487210651,0.08266679699237822
358,6o3uF,6o3kH,1.1527997682508968,0.15662870246736674
358,6o3uD,6o3uH,0.5540363425326796,0.055983154765167416
358,6o3uD,6o3kH,1.2665762681869213,0.12151988051092835
358,6o3uH,6o3kH,1.1925706270283942,0.12207323330677455
359,5aawK,5aawD,0.054051518555796915,0.015608157761593397
359,5aawK,5aawH,0.0663036033454762,0.024574294735584024
359,5aawK,5aawB,0.039445089032876884,0.01713957759057471
359,5aawK,5aawA,0.0810314369175598,0.04617638720302595
359,5aawK,5aawF,0.12898420014418654,0.057789947994557875
359,5aawK,5aamB,0.4168741474543237,0.18046210463075746
359,5aawK,5aamA,0.43529432184859135,0.1844825817167672
359,5aawD,5aawH,0.06190357390169779,0.02353274014205541
359,5aawD,5aawB,0.03565916200410419,0.0168463796398172
359,5aawD,5aawA,0.08808011450203088,0.04771952587191932
359,5aawD,5aawF,0.14518947950597152,0.0574119562492697
359,5aawD,5aamB,0.4354691029722757,0.17271004190761194
359,5aawD,5aamA,0.4566430130138235,0.17708426193117602
359,5aawH,5aawB,0.05307286459700224,0.017076182368570742
359,5aawH,5aawA,0.11058815557734082,0.054398775196438896
359,5aawH,5aawF,0.16078973138865713,0.06287266742360703
359,5aawH,5aamB,0.4036419165841675,0.17566575913598853
359,5aawH,5aamA,0.4289702498000621,0.1797884948742728
359,5aawB,5aawA,0.08603121107627454,0.044531855233066
359,5aawB,5aawF,0.14298439604711435,0.05540969413085069
359,5aawB,5aamB,0.4163903308495047,0.1760877075801613
359,5aawB,5aamA,0.43801645041626697,0.18034078903187348
359,5aawA,5aawF,0.06623926801453246,0.032914155933816525
359,5aawA,5aamB,0.4418646449315006,0.1720978034563183
359,5aawA,5aamA,0.45020942086643456,0.17576743538554668
359,5aawF,5aamB,0.4479688920764944,0.1634537488149675
359,5aawF,5aamA,0.4472238779366424,0.16596998328878715
359,5aamB,5aamA,0.08967218006733213,0.015477595798929999
361,4q6iH,4q6iB,0.15287082076276776,0.03308078219973518
361,4q6iH,4q6iE,0.12829593291858388,0.05781504204885095
361,4q6iH,4q6iG,0.15808002663060827,0.0771970790037748
361,4q6iB,4q6iE,0.18525067830830305,0.03408277922723159
361,4q6iB,4q6iG,0.10538707988409476,0.05618841137557038
361,4q6iE,4q6iG,0.12515003729162735,0.0587060621971492
362,6eduL,3lqaH,1.830052948639108,0.3612284485070786
362,6eduL,3lmjH,3.7753402935527287,0.4041715472049847
362,3lqaH,3lmjH,3.1727906958323846,0.3007647971812549
363,5yd4G,5yd4E,0.6186591240587342,0.05446709779125165
363,5yd4G,5yd4A,0.5458807967991715,0.047557777336940034
363,5yd4G,5yd4C,0.6876073991810968,0.08361920275054863
363,5yd4G,5yd5C,0.674549844099828,0.07305971317500712
363,5yd4G,5yd5A,0.6371708300600258,0.06386809378303432
363,5yd4G,5yd3G,1.1321533784875983,0.04037064116360329
363,5yd4G,5yd3A,0.5635627204701674,0.050052998265593764
363,5yd4G,5yd3E,0.6049582451901911,0.05949415896833831
363,5yd4G,5yd3C,0.709638719230223,0.0831066022704369
363,5yd4G,5yy4A,0.5459738800382496,0.05117647922997602
363,5yd4E,5yd4A,0.1639684254139806,0.0381612147040776
363,5yd4E,5yd4C,0.27649575535295284,0.05761321457852681
363,5yd4E,5yd5C,0.11851087425192827,0.06101072595232665
363,5yd4E,5yd5A,0.11499094507277205,0.08313907565628187
363,5yd4E,5yd3G,0.6157556777557587,0.07035011900904532
363,5yd4E,5yd3A,0.1570080458876633,0.0447068553944831
363,5yd4E,5yd3E,0.03545257733726076,0.01697637168780585
363,5yd4E,5yd3C,0.2818528806704904,0.05702083498993574
363,5yd4E,5yy4A,0.13103963051954126,0.06420209854054948
363,5yd4A,5yd4C,0.2267899892092192,0.04737802807223724
363,5yd4A,5yd5C,0.1931885123328161,0.061165707402549785
363,5yd4A,5yd5A,0.18067606035551234,0.06748917812722037
363,5yd4A,5yd3G,0.6626518862633918,0.0644396762120409
363,5yd4A,5yd3A,0.04921762267876648,0.01637137501484096
363,5yd4A,5yd3E,0.1656834701578996,0.044650405469576514
363,5yd4A,5yd3C,0.2483550920204146,0.04747754686430261
363,5yd4A,5yy4A,0.08942414208815615,0.04117344040716957
363,5yd4C,5yd5C,0.28987749011313724,0.07846305974466372
363,5yd4C,5yd5A,0.3026652811019532,0.0909929551120936
363,5yd4C,5yd3G,0.671841254606687,0.09549176450183977
363,5yd4C,5yd3A,0.1973380838586508,0.05277609102448212
363,5yd4C,5yd3E,0.2835115758996191,0.06556916928822272
363,5yd4C,5yd3C,0.04233357914397382,0.022378875894945627
363,5yd4C,5yy4A,0.2647301100940264,0.07308856250489874
363,5yd5C,5yd5A,0.0868721764606523,0.07240189549949574
363,5yd5C,5yd3G,0.5501692598164872,0.09471820527567333
363,5yd5C,5yd3A,0.18161136637658204,0.06773622302183717
363,5yd5C,5yd3E,0.13413226005731052,0.05601268306585573
363,5yd5C,5yd3C,0.2905560423196388,0.07821620477023862
363,5yd5C,5yy4A,0.15594119312217058,0.07665834235060091
363,5yd5A,5yd3G,0.5740951677578665,0.07218972861824416
363,5yd5A,5yd3A,0.17402416062124526,0.06499590719950846
363,5yd5A,5yd3E,0.1284032457853891,0.08576390957387976
363,5yd5A,5yd3C,0.30673492706709304,0.08825791336413763
363,5yd5A,5yy4A,0.13423827383207038,0.05583199635280305
363,5yd3G,5yd3A,0.651800088994546,0.06476366152591187
363,5yd3G,5yd3E,0.6282631209802509,0.07561950230783931
363,5yd3G,5yd3C,0.6641835831598183,0.09294239338021956
363,5yd3G,5yy4A,0.6606798860347384,0.061590921752064036
363,5yd3A,5yd3E,0.16112575515550873,0.05078415647653611
363,5yd3A,5yd3C,0.21564153239892156,0.049696819674283736
363,5yd3A,5yy4A,0.09847519811209383,0.03959137383679145
363,5yd3E,5yd3C,0.2903374187381503,0.06421187341418713
363,5yd3E,5yy4A,0.13306074748569433,0.0706774913393727
363,5yd3C,5yy4A,0.27778876894656873,0.07079262713704276
364,6qgyB,6qgyD,0.676783540575194,0.09486734167909723
364,6qgyB,6qgyD,0.6767831112315146,0.09486726603575547
365,4hijB,4hijD,0.5690105679742421,0.1141879006116899
365,4hijB,4hihB,0.5617987513441216,0.0966945302575422
365,4hijB,4hihD,0.5752594722592114,0.14645853121649793
365,4hijB,4hiiD,0.5221400050645801,0.10324638402865706
365,4hijB,4hiiB,0.3726856669925136,0.15592238929361074
365,4hijB,4hieB,0.570175846920337,0.08129763097126626
365,4hijD,4hihB,0.33357481355545404,0.11922832349661434
365,4hijD,4hihD,0.3347711665029805,0.12344632141245405
365,4hijD,4hiiD,0.3083919940007188,0.102086222789246
365,4hijD,4hiiB,0.39988313006960174,0.13757351442071916
365,4hijD,4hieB,0.4092541583627109,0.10986025008148786
365,4hihB,4hihD,0.10849575880464206,0.09128010997242253
365,4hihB,4hiiD,0.2163889888393344,0.06355623519071814
365,4hihB,4hiiB,0.33550153765738205,0.10557409780057993
365,4hihB,4hieB,0.273735673999867,0.07126866070435042
365,4hihD,4hiiD,0.20558580501841328,0.07620104788752469
365,4hihD,4hiiB,0.3439600855239533,0.11901522025796575
365,4hihD,4hieB,0.2569455177732909,0.08999122550439569
365,4hiiD,4hiiB,0.2993175855056408,0.127082179916961
365,4hiiD,4hieB,0.26634937977035633,0.06837696574862727
365,4hiiB,4hieB,0.2977289197477536,0.1325048292615997
366,5wymA,5wymC,0.1943470338308433,0.06846524546499902
367,6ssiH,6ssiJ,0.2391462805676481,0.09782015754046527
367,6ssiH,6ssiI,0.13412204257967772,0.06575204822509385
367,6ssiH,6ssiG,0.15282481606121529,0.1258501785896232
367,6ssiH,6ssiF,0.19018671233734585,0.09729745653577296
367,6ssiH,6ssiJ,0.2391474138247761,0.09782049482513323
367,6ssiH,6ssiI,0.13412139159269915,0.0657516389028922
367,6ssiH,6ssiG,0.15282093105285566,0.12585008580898208
367,6ssiH,6ssiF,0.190188291576398,0.09729768724042097
367,6ssiJ,6ssiI,0.1541552950369183,0.10590166184035602
367,6ssiJ,6ssiG,0.3221818988583277,0.14177160198910302
367,6ssiJ,6ssiF,0.1454236247868459,0.13527661198653615
367,6ssiI,6ssiG,0.2192860574639725,0.15725442540186926
367,6ssiI,6ssiF,0.12725939853112414,0.1019636834856766
367,6ssiG,6ssiF,0.2804107861140798,0.13207747097476855
368,5oclF,5oclC,0.12320531567081545,0.06317592407958972
368,5oclF,5oclH,0.37456050092557375,0.08878054853864115
368,5oclF,5oclA,0.3148862391215497,0.11462345505832798
368,5oclF,5oclC,0.12320148881177727,0.06317568625499037
368,5oclF,5oclH,0.3745611125895525,0.08877913697004983
368,5oclF,5oclA,0.31488670051425965,0.11462601907857548
368,5oclC,5oclH,0.343257985427111,0.09608070096186833
368,5oclC,5oclA,0.3126828493187604,0.08895254121920035
368,5oclH,5oclA,0.25335777538052195,0.09351213990117516
369,5oclB,5oclG,0.16707092235989915,0.04955256045244152
370,5k9oH,5k9oA,1.2691664421012885,0.15997893507204594
371,3rpiH,3rpiA,0.004320325437135768,0.0029551073920091077
372,5ukbe,5ukbd,0.001570752951645894,0.0009245650590635321
372,5ukbe,5ukbb,0.001905216634813032,0.0010496399439435958
372,5ukbe,5ukbc,0.0013881928473389491,0.0010232330344338086
372,5ukbe,5ukba,0.0019101857601905145,0.0008962675673949078
372,5ukbe,5ukbd,0.0015770461796949518,0.000926174098763364
372,5ukbe,5ukbb,0.0018929333738862747,0.0010459586033223153
372,5ukbe,5ukbc,0.0013978365193821306,0.0010229933836614386
372,5ukbe,5ukba,0.001899829378008864,0.0008976342716296787
372,5ukbd,5ukbb,0.0011701260695740016,0.00106048121661687
372,5ukbd,5ukbc,0.0012679331145416526,0.000881527691970848
372,5ukbd,5ukba,0.0012555268160404267,0.0007762600265790257
372,5ukbb,5ukbc,0.001353157053860228,0.0011631389300256296
372,5ukbb,5ukba,0.0010789161600085267,0.0009244264505041762
372,5ukbc,5ukba,0.0012402535859826177,0.0008931995160439693
373,6sncB,6sncH,0.5041817422128779,0.08688213886688954
373,6sncB,6sndH,0.5792351965759877,0.0678454482742182
373,6sncB,6sndB,0.1927161717216873,0.054238123940124096
373,6sncB,6sneB,1.0117530080525765,0.09524901964937256
373,6sncB,6sneD,0.3458919332830809,0.11323849473367838
373,6sncB,6sneH,0.4930203747809324,0.06674312160333644
373,6sncB,6sneF,0.3389083881231585,0.0796137756781126
373,6sncH,6sndH,0.2449686580676765,0.08495528164208216
373,6sncH,6sndB,0.4321526731000596,0.08437450522426111
373,6sncH,6sneB,0.5647458106325044,0.11225896954952597
373,6sncH,6sneD,0.3329354596334173,0.1242262492721564
373,6sncH,6sneH,0.2812409300136384,0.08441837434272903
373,6sncH,6sneF,0.5036961317012671,0.1266765484674361
373,6sndH,6sndB,0.4624073789618482,0.06395967089768283
373,6sndH,6sneB,0.5715748194518666,0.05411420740908232
373,6sndH,6sneD,0.3963438593100253,0.1206505395011087
373,6sndH,6sneH,0.26342118319619634,0.042327746756739545
373,6sndH,6sneF,0.4330121857005461,0.05845914953390731
373,6sndB,6sneB,0.9389091391859392,0.0933723198249656
373,6sndB,6sneD,0.2270179478685791,0.09146526807153926
373,6sndB,6sneH,0.3533067349534274,0.04858549891282028
373,6sndB,6sneF,0.25098311196772743,0.094375493133069
373,6sneB,6sneD,0.8291555865584208,0.12771156680103385
373,6sneB,6sneH,0.7012051120201778,0.07319950028341625
373,6sneB,6sneF,0.944136968439082,0.0629847269517093
373,6sneD,6sneH,0.2552748000758726,0.09758707018297842
373,6sneD,6sneF,0.3691188109476817,0.1248639605073698
373,6sneH,6sneF,0.4114769516929481,0.07419192309802602
374,4xnzH,4xnzE,1.3600402388159616,0.2393384294489726
374,4xnzH,4xnzB,0.7091281524398506,0.16338869084119018
374,4xnzE,4xnzB,1.3121365997769836,0.2146904583691033
375,1fveD,1fveB,3.0534690514709686,0.29889626106080514
376,5vl3H,5vl3A,0.181386061685998,0.033989281152380105
376,5vl3H,5vl3C,0.533676189125392,0.06515185153370588
376,5vl3H,5vl3E,0.29586805999736804,0.08032124362922667
376,5vl3H,5vkkH,0.7611854740569716,0.1451995698687475
376,5vl3H,5vkkA,1.727211101102249,0.3903534131884252
376,5vl3A,5vl3C,0.7020822422196451,0.050809687410901326
376,5vl3A,5vl3E,0.3335660188123722,0.1005937555532028
376,5vl3A,5vkkH,0.6937410727777109,0.1347793518058958
376,5vl3A,5vkkA,1.8787578119659956,0.38530475287457217
376,5vl3C,5vl3E,0.6273592409000422,0.11131235460854894
376,5vl3C,5vkkH,1.1349491620966887,0.13242637385878914
376,5vl3C,5vkkA,1.2623886833593845,0.3686509972779517
376,5vl3E,5vkkH,0.6665166161970654,0.18080776310425212
376,5vl3E,5vkkA,1.7897957044835708,0.4075994818288541
376,5vkkH,5vkkA,2.3076375152428703,0.2925042842435147
377,5i5kX,5i5kH,0.17822692552443525,0.06976807503389315
378,4r7nS,4r7nE,0.39243597332256025,0.28218517395144155
378,4r7nS,4r7nK,0.4541447034462701,0.19285152535455602
378,4r7nS,4r7nC,0.4102471931996124,0.14764046686673796
378,4r7nS,4r7nQ,0.18166749509369512,0.13380871881937914
378,4r7nS,4r7nO,0.31592164192245825,0.1813526700373717
378,4r7nS,4r7nM,0.2984015561722489,0.21604380642735435
378,4r7nS,4r7nI,0.2391722389866873,0.13662416652045287
378,4r7nS,4r7nA,0.3930747605851668,0.2748054337416189
378,4r7nS,4r7nG,0.2808136833863462,0.19791736219247744
378,4r7nE,4r7nK,0.2404744414163517,0.1787722292687466
378,4r7nE,4r7nC,0.3111048310479521,0.2779940715928237
378,4r7nE,4r7nQ,0.3226251850460191,0.2871467368589134
378,4r7nE,4r7nO,0.4684204850723532,0.3089751236887168
378,4r7nE,4r7nM,0.3761631242679013,0.333463031167594
378,4r7nE,4r7nI,0.3258180240760659,0.2071716587415156
378,4r7nE,4r7nA,0.4515823627182143,0.4062324076456854
378,4r7nE,4r7nG,0.1764188408856356,0.19949743501957432
378,4r7nK,4r7nC,0.22081184663171144,0.1952150105247847
378,4r7nK,4r7nQ,0.4114155510699648,0.1632872093140522
378,4r7nK,4r7nO,0.4368353375861671,0.22561332342623155
378,4r7nK,4r7nM,0.35211406990714794,0.2643154984700761
378,4r7nK,4r7nI,0.33244682559053906,0.19196612874458702
378,4r7nK,4r7nA,0.3665102993951093,0.3333596521605537
378,4r7nK,4r7nG,0.2197248713110372,0.13101925718608326
378,4r7nC,4r7nQ,0.416438156787813,0.11576415510927512
378,4r7nC,4r7nO,0.4424987539985054,0.16479623923408604
378,4r7nC,4r7nM,0.21846177066578207,0.12815484537963245
378,4r7nC,4r7nI,0.28138271816404703,0.14560256514814168
378,4r7nC,4r7nA,0.3090712016590346,0.18864599543029267
378,4r7nC,4r7nG,0.19539948195509704,0.15707627113290898
378,4r7nQ,4r7nO,0.30623273387231537,0.15396350513152746
378,4r7nQ,4r7nM,0.3801686405556819,0.1696600305591365
378,4r7nQ,4r7nI,0.28665908223799763,0.18043101620889904
378,4r7nQ,4r7nA,0.4054439553634411,0.2257395969279121
378,4r7nQ,4r7nG,0.26749821674006546,0.1438953109467622
378,4r7nO,4r7nM,0.3690878512487905,0.14574577342696804
378,4r7nO,4r7nI,0.3244858124431521,0.2133871592805668
378,4r7nO,4r7nA,0.2695016430059822,0.19484912605729893
378,4r7nO,4r7nG,0.3748074424606621,0.20088559990063096
378,4r7nM,4r7nI,0.22713793650763586,0.2191195445493264
378,4r7nM,4r7nA,0.2920834994990184,0.08507054607394701
